, Ethyl Acetate,Ethanol,"Propanoic acid, ethyl ester",2-Pentanone,Decane,Methyl Isobutyl Ketone,Amylene hydrate,"Butanoic acid, 2-methyl-, methyl ester",Isobutyl acetate,Methyl isovalerate,1-Propanol,Methyl thiolacetate,"Butanoic acid, 2-methyl-, ethyl ester",2-Hexanone,Ethyl isocyanide,"1-Propanol, 2-methyl-","2-Pentanol, 2-methyl-",2-Pentanol,"1-Butanol, 3-methyl-, acetate",1 - Undecene,1-Butanol,2-Heptanone,Dodecane,"1-Butanol, 3-methyl-", S-Methyl 3-methylbutanethioate,"2-Heptanone, 4,6-dimethyl-"," 3-Buten-1-ol, 3-methyl-","Thiocyanic acid, methyl ester",Acetoin,"1-Pentanol, 2-methyl-","Butanoic acid, 3-methyl-, 2-methylbutyl ester","2-Heptanol, 4-methyl-",2-Nonanone ,Acetic acid,2-Nonanol,Pyrrole,"1H-Pyrrole, 2-methyl-","1-Heptanol, 2,4-dimethyl-,",Propanoic acid,"Propanoic acid, 2-methyl-",1-Octanol,2-Undecanone,"Benzoic acid, methyl ester",Butyrolactone ," Decanoic acid, ethyl ester","Acetic acid, decyl ester",2-Undecanol,"Butanoic acid, 3-methyl-",2-Dodecanone,1-Decanol,2-Tridecanone," Dodecanoic acid, ethyl ester","1,4-Butanediol",Phenylethyl Alcohol,"Acetophenone, 2'-amino-",2-Tridecanol,Tetradecanal,1-Dodecanol,Methyl tetradecanoate, 2-Pentadecanone,"Tetradecanoic acid, ethyl ester",Hexadecanal,n-Tridecan-1-ol,1-Tetradecanol,n-Pentadecanol, 1-Hexadecanol,Indole
23,0.0,0.0,17989.40740740741,868238.0,209747.0,801038.0,0.0,287247.7037037037,46016.2037037037,0.0,317293.22222222225,74742.0,0.0,0.0,19984.0,126650.0,0.0,0.0,0.0,5627687.703703703,1456599.6666666667,0.0,16751.333333333332,1474080.0,334880.3333333333,59419.96296296296,76192.0,58038.22222222222,0.0,48789.62962962963,103049.88888888889,45394.51851851852,618535.1666666666,474163.0,628854.074074074,371058.6296296296,333395.74074074073,49898.40740740741,0.0,91503.0,664654.7777777778,590926.9074074074,134161.44444444444,145130.0,37525.444444444445,37478.11111111111,338121.48148148146,1680536.0,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,77499.0,147761.62962962964,343307.962962963,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
24,0.0,0.0,17989.40740740741,0.0,0.0,0.0,0.0,287247.7037037037,46016.2037037037,79278.0,317293.22222222225,153016.0,0.0,0.0,19984.0,85438.0,0.0,0.0,0.0,5627687.703703703,1456599.6666666667,0.0,16751.333333333332,1217896.0,334880.3333333333,59419.96296296296,0.0,58038.22222222222,0.0,48789.62962962963,103049.88888888889,45394.51851851852,618535.1666666666,1692269.0,628854.074074074,371058.6296296296,333395.74074074073,49898.40740740741,0.0,97916.0,664654.7777777778,590926.9074074074,134161.44444444444,0.0,37525.444444444445,37478.11111111111,338121.48148148146,2095493.0,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,0.0,147761.62962962964,343307.962962963,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
25,0.0,0.0,17989.40740740741,840146.0,156567.0,1309090.0,103953.0,287247.7037037037,46016.2037037037,0.0,317293.22222222225,202591.0,0.0,0.0,19984.0,263104.0,0.0,0.0,0.0,5627687.703703703,1456599.6666666667,0.0,16751.333333333332,6782307.0,334880.3333333333,59419.96296296296,115518.0,58038.22222222222,0.0,48789.62962962963,103049.88888888889,45394.51851851852,618535.1666666666,496592.0,628854.074074074,371058.6296296296,333395.74074074073,49898.40740740741,0.0,0.0,664654.7777777778,590926.9074074074,134161.44444444444,191311.0,37525.444444444445,37478.11111111111,338121.48148148146,2072718.0,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,84674.0,147761.62962962964,343307.962962963,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
26,0.0,0.0,17989.40740740741,1392228.0,245113.0,1062848.0,50444.0,287247.7037037037,46016.2037037037,0.0,317293.22222222225,137363.0,0.0,56785.0,19984.0,154327.0,0.0,0.0,0.0,5627687.703703703,1456599.6666666667,0.0,16751.333333333332,6262223.0,334880.3333333333,59419.96296296296,90093.0,58038.22222222222,0.0,48789.62962962963,103049.88888888889,45394.51851851852,618535.1666666666,368583.0,628854.074074074,371058.6296296296,333395.74074074073,49898.40740740741,0.0,0.0,664654.7777777778,590926.9074074074,134161.44444444444,140391.0,37525.444444444445,37478.11111111111,338121.48148148146,1410480.0,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,71006.0,147761.62962962964,343307.962962963,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
27,0.0,0.0,17989.40740740741,785128.0,66082.0,1309090.0,105840.0,287247.7037037037,46016.2037037037,0.0,317293.22222222225,210770.0,0.0,0.0,19984.0,309708.0,0.0,0.0,0.0,5627687.703703703,1456599.6666666667,0.0,16751.333333333332,7761468.0,334880.3333333333,59419.96296296296,105557.0,58038.22222222222,0.0,48789.62962962963,103049.88888888889,45394.51851851852,618535.1666666666,458677.0,628854.074074074,371058.6296296296,333395.74074074073,49898.40740740741,0.0,0.0,664654.7777777778,590926.9074074074,134161.44444444444,150201.0,37525.444444444445,37478.11111111111,338121.48148148146,2007991.0,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,73337.0,147761.62962962964,343307.962962963,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
28,0.0,0.0,17989.40740740741,1526229.0,548037.0,610468.0,71194.0,287247.7037037037,46016.2037037037,0.0,317293.22222222225,130858.0,0.0,75813.0,19984.0,207946.0,0.0,0.0,0.0,5627687.703703703,1456599.6666666667,0.0,16751.333333333332,7084113.0,334880.3333333333,59419.96296296296,127324.0,58038.22222222222,0.0,48789.62962962963,103049.88888888889,45394.51851851852,618535.1666666666,433399.0,628854.074074074,371058.6296296296,333395.74074074073,49898.40740740741,0.0,0.0,664654.7777777778,590926.9074074074,134161.44444444444,115261.0,37525.444444444445,37478.11111111111,338121.48148148146,1746404.0,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,71048.0,147761.62962962964,343307.962962963,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
29,0.0,0.0,17989.40740740741,0.0,0.0,0.0,0.0,287247.7037037037,46016.2037037037,0.0,317293.22222222225,135461.0,0.0,0.0,19984.0,530923.0,0.0,0.0,0.0,5627687.703703703,1456599.6666666667,0.0,16751.333333333332,13087905.0,334880.3333333333,59419.96296296296,0.0,58038.22222222222,0.0,48789.62962962963,103049.88888888889,45394.51851851852,618535.1666666666,2426632.0,628854.074074074,371058.6296296296,333395.74074074073,49898.40740740741,96723.0,245699.0,664654.7777777778,590926.9074074074,134161.44444444444,0.0,37525.444444444445,37478.11111111111,338121.48148148146,2891556.0,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,0.0,147761.62962962964,343307.962962963,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
30,72782.0,119451.0,17989.40740740741,217717.0,0.0,0.0,80981.0,0.0,0.0,0.0,317293.22222222225,83263.0,713709.4333333333,39797.61403508772,19984.0,218656.0,0.0,360410.0,19126.2,1836055.0,0.0,0.0,0.0,8963819.0,414750.0,0.0,0.0,0.0,0.0,48789.62962962963,139532.0,0.0,99765.0,3241608.0701754387,226327.0,616220.0,596960.0,0.0,57874.07142857143,20034.1,664654.7777777778,0.0,0.0,43750.23333333333,37525.444444444445,37478.11111111111,0.0,2403459.033333333,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,21398.133333333335,147761.62962962964,0.0,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
31,158092.0,0.0,17989.40740740741,449020.0,0.0,0.0,295319.0,0.0,0.0,260184.0,317293.22222222225,113029.0,713709.4333333333,39797.61403508772,19984.0,63315.0,79679.0,0.0,19126.2,4758693.0,1342754.0,0.0,78229.0,5020894.0,259349.0,0.0,75599.0,0.0,0.0,48789.62962962963,99188.0,0.0,136543.0,3241608.0701754387,243982.0,720171.0,534705.0,0.0,57874.07142857143,20034.1,664654.7777777778,105669.0,0.0,43750.23333333333,37525.444444444445,37478.11111111111,119961.0,2403459.033333333,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,21398.133333333335,147761.62962962964,0.0,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
32,154266.0,2755630.0,17989.40740740741,2741250.0,0.0,0.0,111457.0,0.0,0.0,138973.0,317293.22222222225,221152.0,713709.4333333333,39797.61403508772,19984.0,0.0,80637.0,250118.0,19126.2,3243667.0,1956541.0,328075.0,128560.0,11793571.0,519476.0,60571.0,220444.0,0.0,0.0,48789.62962962963,50123.0,0.0,1245017.0,3241608.0701754387,236940.0,767151.0,699348.0,0.0,57874.07142857143,20034.1,664654.7777777778,423357.0,0.0,43750.23333333333,37525.444444444445,37478.11111111111,220303.0,2403459.033333333,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,21398.133333333335,147761.62962962964,0.0,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
33,165447.0,2864780.0,17989.40740740741,229514.0,0.0,0.0,0.0,0.0,0.0,206705.0,317293.22222222225,114655.0,713709.4333333333,39797.61403508772,19984.0,164087.0,108080.0,213643.0,19126.2,2178787.0,2501751.0,0.0,0.0,13739133.0,270080.0,0.0,160189.0,0.0,0.0,48789.62962962963,151978.0,0.0,976709.0,3241608.0701754387,919278.0,766601.0,513983.0,0.0,57874.07142857143,20034.1,664654.7777777778,653601.0,0.0,43750.23333333333,37525.444444444445,37478.11111111111,822512.0,2403459.033333333,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,21398.133333333335,147761.62962962964,62602.0,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
34,257291.0,2979582.0,17989.40740740741,0.0,0.0,0.0,0.0,0.0,0.0,216432.0,317293.22222222225,94646.0,713709.4333333333,39797.61403508772,19984.0,218357.0,0.0,493008.0,19126.2,3249923.0,1751337.0,146266.0,153234.0,12346889.0,237442.0,90067.0,92165.0,0.0,155690.0,48789.62962962963,65690.0,0.0,2229916.0,3241608.0701754387,2173133.0,862790.0,709941.0,0.0,57874.07142857143,20034.1,664654.7777777778,517587.0,0.0,43750.23333333333,37525.444444444445,37478.11111111111,494295.0,2403459.033333333,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,21398.133333333335,147761.62962962964,72073.0,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
35,0.0,123501.0,17989.40740740741,405146.0,552437.0,0.0,0.0,0.0,0.0,0.0,317293.22222222225,0.0,713709.4333333333,39797.61403508772,19984.0,246595.0,0.0,528402.0,19126.2,1400568.0,0.0,0.0,0.0,10672383.0,322861.0,0.0,0.0,0.0,0.0,48789.62962962963,230084.0,0.0,280508.0,3241608.0701754387,417596.0,315631.0,436851.0,0.0,57874.07142857143,20034.1,664654.7777777778,332309.0,0.0,43750.23333333333,37525.444444444445,37478.11111111111,458202.0,2403459.033333333,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,21398.133333333335,147761.62962962964,146708.0,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
36,245490.0,5398605.0,17989.40740740741,738399.0,0.0,0.0,171282.0,0.0,0.0,331291.0,317293.22222222225,0.0,713709.4333333333,39797.61403508772,19984.0,213899.0,0.0,0.0,19126.2,7765793.0,3059172.0,0.0,0.0,9037455.0,201412.0,0.0,421872.0,0.0,204783.0,48789.62962962963,0.0,0.0,2654044.0,3241608.0701754387,2526340.0,443382.0,520750.0,0.0,57874.07142857143,20034.1,664654.7777777778,834807.0,0.0,43750.23333333333,37525.444444444445,37478.11111111111,1265320.0,2403459.033333333,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,21398.133333333335,147761.62962962964,133733.0,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
37,464030.0,1418380.0,17989.40740740741,2816991.0,919172.0,0.0,0.0,0.0,0.0,186812.0,317293.22222222225,195548.0,713709.4333333333,39797.61403508772,19984.0,253310.0,0.0,603395.0,19126.2,4007625.0,1383807.0,173245.0,0.0,10928654.0,445853.0,0.0,704490.0,0.0,0.0,48789.62962962963,299340.0,0.0,1902515.0,3241608.0701754387,177301.0,326505.0,446231.0,0.0,57874.07142857143,20034.1,664654.7777777778,1504377.0,0.0,43750.23333333333,37525.444444444445,37478.11111111111,0.0,2403459.033333333,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,21398.133333333335,147761.62962962964,187550.0,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
38,0.0,1132339.0,17989.40740740741,601736.0,0.0,0.0,0.0,0.0,0.0,186812.0,317293.22222222225,0.0,713709.4333333333,39797.61403508772,19984.0,0.0,0.0,0.0,19126.2,9898560.0,2140101.0,0.0,0.0,9724620.0,358783.0,0.0,280708.0,0.0,0.0,48789.62962962963,0.0,0.0,2056831.0,3241608.0701754387,1341480.0,431146.0,371797.0,0.0,57874.07142857143,20034.1,664654.7777777778,1414962.0,0.0,43750.23333333333,37525.444444444445,37478.11111111111,1475968.0,2403459.033333333,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,21398.133333333335,147761.62962962964,263572.0,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
39,216975.0,1972423.0,17989.40740740741,601858.0,0.0,0.0,153432.0,0.0,0.0,297159.0,317293.22222222225,154471.0,713709.4333333333,39797.61403508772,19984.0,0.0,0.0,0.0,19126.2,9991209.0,1924978.0,0.0,0.0,11098959.0,283587.0,0.0,357840.0,0.0,0.0,48789.62962962963,0.0,0.0,653072.0,3241608.0701754387,2038751.0,469015.0,476178.0,0.0,57874.07142857143,20034.1,664654.7777777778,1644906.0,0.0,43750.23333333333,37525.444444444445,37478.11111111111,2030548.0,2403459.033333333,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,21398.133333333335,147761.62962962964,174715.0,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
40,0.0,0.0,17989.40740740741,4593791.0,2992449.0,0.0,759098.0,485375.0,0.0,216150.0,317293.22222222225,348919.0,713709.4333333333,39797.61403508772,19984.0,380392.0,302615.0,1287201.0,19126.2,8342977.0,2234272.0,224725.0,0.0,4257835.0,0.0,277538.0,586549.0,0.0,0.0,48789.62962962963,0.0,0.0,499357.0,3241608.0701754387,0.0,389023.0,0.0,0.0,57874.07142857143,20034.1,664654.7777777778,997986.0,0.0,43750.23333333333,37525.444444444445,37478.11111111111,336517.0,2403459.033333333,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,21398.133333333335,147761.62962962964,0.0,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
41,0.0,2100747.0,17989.40740740741,1556357.0,0.0,0.0,0.0,376964.0,0.0,0.0,317293.22222222225,227796.0,713709.4333333333,39797.61403508772,19984.0,282434.0,0.0,0.0,19126.2,2459069.0,1433351.0,290026.0,265644.0,13725691.0,673230.0,159405.0,0.0,0.0,0.0,48789.62962962963,158021.0,0.0,560505.0,3241608.0701754387,0.0,546083.0,391414.0,0.0,57874.07142857143,20034.1,664654.7777777778,849044.0,0.0,43750.23333333333,37525.444444444445,37478.11111111111,161420.0,2403459.033333333,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,21398.133333333335,147761.62962962964,121447.0,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
42,0.0,0.0,17989.40740740741,818478.0,952843.0,0.0,0.0,652996.0,0.0,440817.0,317293.22222222225,172824.0,713709.4333333333,39797.61403508772,19984.0,0.0,0.0,295691.0,19126.2,6362319.0,3105858.0,0.0,0.0,2006588.0,411246.0,0.0,0.0,0.0,0.0,48789.62962962963,0.0,0.0,159552.0,3241608.0701754387,0.0,213409.0,0.0,0.0,57874.07142857143,20034.1,664654.7777777778,290081.0,0.0,43750.23333333333,37525.444444444445,37478.11111111111,0.0,2403459.033333333,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,21398.133333333335,147761.62962962964,109399.0,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
43,0.0,0.0,17989.40740740741,925725.0,872643.0,0.0,0.0,841665.0,0.0,634921.0,317293.22222222225,285764.0,713709.4333333333,39797.61403508772,19984.0,0.0,93933.0,385151.0,19126.2,4710524.0,1478897.0,0.0,160587.0,896822.0,443795.0,109969.0,0.0,0.0,0.0,48789.62962962963,0.0,0.0,0.0,3241608.0701754387,0.0,161968.0,0.0,0.0,57874.07142857143,20034.1,664654.7777777778,95115.0,0.0,43750.23333333333,37525.444444444445,37478.11111111111,0.0,2403459.033333333,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,21398.133333333335,147761.62962962964,67823.0,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
44,0.0,0.0,17989.40740740741,635916.0,564067.0,0.0,0.0,0.0,0.0,0.0,317293.22222222225,85577.0,713709.4333333333,39797.61403508772,19984.0,60927.0,0.0,170196.0,19126.2,1546224.0,0.0,0.0,0.0,1243337.0,89553.0,0.0,0.0,0.0,0.0,48789.62962962963,0.0,0.0,301572.0,3241608.0701754387,56849.0,103804.0,0.0,0.0,57874.07142857143,20034.1,664654.7777777778,352609.0,0.0,43750.23333333333,37525.444444444445,37478.11111111111,151796.0,2403459.033333333,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,21398.133333333335,147761.62962962964,99558.0,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
45,0.0,0.0,17989.40740740741,1443975.0,0.0,0.0,0.0,719792.0,214722.0,290888.0,317293.22222222225,308465.0,713709.4333333333,39797.61403508772,19984.0,0.0,0.0,309470.0,19126.2,11316169.0,0.0,144220.0,0.0,1592331.0,186653.0,0.0,0.0,301551.0,0.0,48789.62962962963,0.0,0.0,1275136.0,3241608.0701754387,373646.0,142532.0,0.0,0.0,57874.07142857143,20034.1,664654.7777777778,1257669.0,0.0,43750.23333333333,37525.444444444445,37478.11111111111,482499.0,2403459.033333333,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,21398.133333333335,147761.62962962964,553094.0,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
46,0.0,0.0,17989.40740740741,430258.0,1105838.0,0.0,0.0,1341476.0,0.0,553733.0,317293.22222222225,173497.0,713709.4333333333,39797.61403508772,19984.0,0.0,0.0,451246.0,19126.2,6330153.0,0.0,0.0,0.0,6970540.0,178945.0,0.0,0.0,171424.0,0.0,48789.62962962963,0.0,0.0,198681.0,3241608.0701754387,306951.0,408522.0,0.0,0.0,57874.07142857143,20034.1,664654.7777777778,287829.0,0.0,43750.23333333333,37525.444444444445,37478.11111111111,0.0,2403459.033333333,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,21398.133333333335,147761.62962962964,439975.0,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
47,0.0,71200.0,17989.40740740741,612393.0,920844.0,0.0,0.0,1437190.0,149294.0,608115.0,317293.22222222225,267753.0,713709.4333333333,39797.61403508772,19984.0,114084.0,0.0,282138.0,19126.2,10477684.0,0.0,88040.0,0.0,2274161.0,197864.0,130510.0,100140.0,254571.0,0.0,48789.62962962963,0.0,0.0,265616.0,3241608.0701754387,198782.0,153817.0,0.0,0.0,57874.07142857143,20034.1,664654.7777777778,178546.0,0.0,43750.23333333333,37525.444444444445,37478.11111111111,59911.0,2403459.033333333,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,21398.133333333335,147761.62962962964,516248.0,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
48,0.0,0.0,17989.40740740741,521478.0,726757.0,0.0,0.0,1098813.0,0.0,539042.0,317293.22222222225,185840.0,713709.4333333333,39797.61403508772,19984.0,125236.0,50818.0,229256.0,19126.2,8408280.0,0.0,0.0,0.0,2006092.0,106432.0,85656.0,82100.0,277327.0,0.0,48789.62962962963,0.0,0.0,381346.0,3241608.0701754387,53306.0,83078.0,0.0,0.0,57874.07142857143,20034.1,664654.7777777778,195093.0,0.0,43750.23333333333,37525.444444444445,37478.11111111111,0.0,2403459.033333333,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,21398.133333333335,147761.62962962964,362422.0,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
49,0.0,0.0,17989.40740740741,1257192.0,0.0,0.0,0.0,691874.0,196600.0,264088.0,317293.22222222225,325764.0,713709.4333333333,39797.61403508772,19984.0,106088.0,77304.0,313564.0,19126.2,6122284.0,0.0,199717.0,0.0,2050926.0,153090.0,183690.0,132599.0,347183.0,0.0,48789.62962962963,0.0,0.0,1766587.0,3241608.0701754387,422604.0,143921.0,0.0,0.0,57874.07142857143,20034.1,664654.7777777778,1411966.0,0.0,43750.23333333333,37525.444444444445,37478.11111111111,384342.0,2403459.033333333,30908.48148148148,1524509.2962962964,314530.962962963,21410.85185185185,21398.133333333335,147761.62962962964,569141.0,56845.07407407407,8317.0,2098782.4444444445,97878.33333333333,85753.37037037036,10167.74074074074,94159.37037037036,85581.62962962964,586042.2962962963,173037.61538461538,662122.074074074,82469063.0
